HistoricCandle(open=Quotation(units=2, nano=602000000), high=Quotation(units=2, nano=602000000), low=Quotation(units=2, nano=579000000), close=Quotation(units=2, nano=601000000), volume=82, time=datetime.datetime(2023, 9, 2, 11, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=598000000), close=Quotation(units=2, nano=598000000), volume=20, time=datetime.datetime(2023, 9, 2, 12, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=619000000), high=Quotation(units=2, nano=619000000), low=Quotation(units=2, nano=619000000), close=Quotation(units=2, nano=619000000), volume=10, time=datetime.datetime(2023, 9, 2, 12, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=620000000), high=Quotation(units=2, nano=620000000), low=Quotation(units=2, nano=620000000), close=Quotation(units=2, nano=620000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=620000000), high=Quotation(units=2, nano=620000000), low=Quotation(units=2, nano=594000000), close=Quotation(units=2, nano=594000000), volume=103, time=datetime.datetime(2023, 9, 2, 12, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=590000000), close=Quotation(units=2, nano=612000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=590000000), low=Quotation(units=2, nano=590000000), close=Quotation(units=2, nano=590000000), volume=7, time=datetime.datetime(2023, 9, 2, 12, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=612000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=590000000), close=Quotation(units=2, nano=590000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=590000000), low=Quotation(units=2, nano=590000000), close=Quotation(units=2, nano=590000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=590000000), low=Quotation(units=2, nano=589000000), close=Quotation(units=2, nano=589000000), volume=16, time=datetime.datetime(2023, 9, 2, 12, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=589000000), high=Quotation(units=2, nano=589000000), low=Quotation(units=2, nano=588000000), close=Quotation(units=2, nano=588000000), volume=18, time=datetime.datetime(2023, 9, 2, 12, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=588000000), high=Quotation(units=2, nano=610000000), low=Quotation(units=2, nano=588000000), close=Quotation(units=2, nano=588000000), volume=11, time=datetime.datetime(2023, 9, 2, 12, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=610000000), high=Quotation(units=2, nano=610000000), low=Quotation(units=2, nano=610000000), close=Quotation(units=2, nano=610000000), volume=12, time=datetime.datetime(2023, 9, 2, 12, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=589000000), high=Quotation(units=2, nano=589000000), low=Quotation(units=2, nano=589000000), close=Quotation(units=2, nano=589000000), volume=10, time=datetime.datetime(2023, 9, 2, 12, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=588000000), high=Quotation(units=2, nano=588000000), low=Quotation(units=2, nano=588000000), close=Quotation(units=2, nano=588000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=610000000), high=Quotation(units=2, nano=610000000), low=Quotation(units=2, nano=610000000), close=Quotation(units=2, nano=610000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=585000000), high=Quotation(units=2, nano=585000000), low=Quotation(units=2, nano=585000000), close=Quotation(units=2, nano=585000000), volume=97, time=datetime.datetime(2023, 9, 2, 12, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=604000000), high=Quotation(units=2, nano=604000000), low=Quotation(units=2, nano=604000000), close=Quotation(units=2, nano=604000000), volume=10, time=datetime.datetime(2023, 9, 2, 12, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=605000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=605000000), close=Quotation(units=2, nano=612000000), volume=107, time=datetime.datetime(2023, 9, 2, 12, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=612000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=612000000), close=Quotation(units=2, nano=612000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=612000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=612000000), close=Quotation(units=2, nano=612000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=612000000), high=Quotation(units=2, nano=612000000), low=Quotation(units=2, nano=612000000), close=Quotation(units=2, nano=612000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=590000000), low=Quotation(units=2, nano=590000000), close=Quotation(units=2, nano=590000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=590000000), high=Quotation(units=2, nano=590000000), low=Quotation(units=2, nano=589000000), close=Quotation(units=2, nano=589000000), volume=24, time=datetime.datetime(2023, 9, 2, 12, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=611000000), high=Quotation(units=2, nano=611000000), low=Quotation(units=2, nano=611000000), close=Quotation(units=2, nano=611000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=589000000), high=Quotation(units=2, nano=589000000), low=Quotation(units=2, nano=589000000), close=Quotation(units=2, nano=589000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=588000000), high=Quotation(units=2, nano=588000000), low=Quotation(units=2, nano=587000000), close=Quotation(units=2, nano=587000000), volume=26, time=datetime.datetime(2023, 9, 2, 12, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=586000000), high=Quotation(units=2, nano=607000000), low=Quotation(units=2, nano=586000000), close=Quotation(units=2, nano=607000000), volume=21, time=datetime.datetime(2023, 9, 2, 12, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=586000000), high=Quotation(units=2, nano=607000000), low=Quotation(units=2, nano=586000000), close=Quotation(units=2, nano=607000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=608000000), high=Quotation(units=2, nano=608000000), low=Quotation(units=2, nano=608000000), close=Quotation(units=2, nano=608000000), volume=2, time=datetime.datetime(2023, 9, 2, 12, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=585000000), high=Quotation(units=2, nano=585000000), low=Quotation(units=2, nano=585000000), close=Quotation(units=2, nano=585000000), volume=8, time=datetime.datetime(2023, 9, 2, 12, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=585000000), high=Quotation(units=2, nano=585000000), low=Quotation(units=2, nano=585000000), close=Quotation(units=2, nano=585000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=607000000), high=Quotation(units=2, nano=607000000), low=Quotation(units=2, nano=607000000), close=Quotation(units=2, nano=607000000), volume=2, time=datetime.datetime(2023, 9, 2, 12, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=585000000), high=Quotation(units=2, nano=585000000), low=Quotation(units=2, nano=585000000), close=Quotation(units=2, nano=585000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=607000000), high=Quotation(units=2, nano=607000000), low=Quotation(units=2, nano=607000000), close=Quotation(units=2, nano=607000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=585000000), high=Quotation(units=2, nano=585000000), low=Quotation(units=2, nano=585000000), close=Quotation(units=2, nano=585000000), volume=10, time=datetime.datetime(2023, 9, 2, 12, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=584000000), high=Quotation(units=2, nano=584000000), low=Quotation(units=2, nano=584000000), close=Quotation(units=2, nano=584000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=584000000), high=Quotation(units=2, nano=597000000), low=Quotation(units=2, nano=580000000), close=Quotation(units=2, nano=597000000), volume=126, time=datetime.datetime(2023, 9, 2, 13, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=573000000), high=Quotation(units=2, nano=592000000), low=Quotation(units=2, nano=573000000), close=Quotation(units=2, nano=592000000), volume=104, time=datetime.datetime(2023, 9, 2, 13, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=593000000), high=Quotation(units=2, nano=593000000), low=Quotation(units=2, nano=593000000), close=Quotation(units=2, nano=593000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=571000000), high=Quotation(units=2, nano=593000000), low=Quotation(units=2, nano=571000000), close=Quotation(units=2, nano=593000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=571000000), high=Quotation(units=2, nano=593000000), low=Quotation(units=2, nano=571000000), close=Quotation(units=2, nano=593000000), volume=19, time=datetime.datetime(2023, 9, 2, 13, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=595000000), high=Quotation(units=2, nano=596000000), low=Quotation(units=2, nano=574000000), close=Quotation(units=2, nano=574000000), volume=41, time=datetime.datetime(2023, 9, 2, 13, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=574000000), high=Quotation(units=2, nano=574000000), low=Quotation(units=2, nano=574000000), close=Quotation(units=2, nano=574000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=573000000), high=Quotation(units=2, nano=573000000), low=Quotation(units=2, nano=573000000), close=Quotation(units=2, nano=573000000), volume=6, time=datetime.datetime(2023, 9, 2, 13, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=595000000), high=Quotation(units=2, nano=595000000), low=Quotation(units=2, nano=574000000), close=Quotation(units=2, nano=574000000), volume=8, time=datetime.datetime(2023, 9, 2, 13, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=596000000), high=Quotation(units=2, nano=596000000), low=Quotation(units=2, nano=596000000), close=Quotation(units=2, nano=596000000), volume=10, time=datetime.datetime(2023, 9, 2, 13, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=574000000), high=Quotation(units=2, nano=597000000), low=Quotation(units=2, nano=574000000), close=Quotation(units=2, nano=597000000), volume=60, time=datetime.datetime(2023, 9, 2, 13, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=599000000), high=Quotation(units=2, nano=599000000), low=Quotation(units=2, nano=599000000), close=Quotation(units=2, nano=599000000), volume=3, time=datetime.datetime(2023, 9, 2, 13, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=577000000), high=Quotation(units=2, nano=577000000), low=Quotation(units=2, nano=577000000), close=Quotation(units=2, nano=577000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=577000000), high=Quotation(units=2, nano=577000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=576000000), volume=32, time=datetime.datetime(2023, 9, 2, 13, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=573000000), high=Quotation(units=2, nano=594000000), low=Quotation(units=2, nano=573000000), close=Quotation(units=2, nano=594000000), volume=61, time=datetime.datetime(2023, 9, 2, 13, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=572000000), high=Quotation(units=2, nano=572000000), low=Quotation(units=2, nano=572000000), close=Quotation(units=2, nano=572000000), volume=3, time=datetime.datetime(2023, 9, 2, 13, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=594000000), high=Quotation(units=2, nano=594000000), low=Quotation(units=2, nano=594000000), close=Quotation(units=2, nano=594000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=598000000), close=Quotation(units=2, nano=598000000), volume=123, time=datetime.datetime(2023, 9, 2, 13, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=581000000), high=Quotation(units=2, nano=581000000), low=Quotation(units=2, nano=581000000), close=Quotation(units=2, nano=581000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=602000000), high=Quotation(units=2, nano=602000000), low=Quotation(units=2, nano=602000000), close=Quotation(units=2, nano=602000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=603000000), close=Quotation(units=2, nano=603000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=581000000), high=Quotation(units=2, nano=581000000), low=Quotation(units=2, nano=581000000), close=Quotation(units=2, nano=581000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=603000000), close=Quotation(units=2, nano=603000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=603000000), close=Quotation(units=2, nano=603000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=581000000), close=Quotation(units=2, nano=581000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=603000000), close=Quotation(units=2, nano=603000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=603000000), high=Quotation(units=2, nano=603000000), low=Quotation(units=2, nano=603000000), close=Quotation(units=2, nano=603000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=578000000), high=Quotation(units=2, nano=578000000), low=Quotation(units=2, nano=578000000), close=Quotation(units=2, nano=578000000), volume=75, time=datetime.datetime(2023, 9, 2, 13, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=598000000), close=Quotation(units=2, nano=598000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=576000000), high=Quotation(units=2, nano=576000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=576000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=576000000), high=Quotation(units=2, nano=576000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=576000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=576000000), high=Quotation(units=2, nano=576000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=576000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=598000000), close=Quotation(units=2, nano=598000000), volume=9, time=datetime.datetime(2023, 9, 2, 13, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=598000000), close=Quotation(units=2, nano=598000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=598000000), high=Quotation(units=2, nano=599000000), low=Quotation(units=2, nano=577000000), close=Quotation(units=2, nano=599000000), volume=14, time=datetime.datetime(2023, 9, 2, 13, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=577000000), high=Quotation(units=2, nano=599000000), low=Quotation(units=2, nano=577000000), close=Quotation(units=2, nano=599000000), volume=15, time=datetime.datetime(2023, 9, 2, 13, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=576000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=598000000), volume=21, time=datetime.datetime(2023, 9, 2, 13, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=599000000), high=Quotation(units=2, nano=599000000), low=Quotation(units=2, nano=599000000), close=Quotation(units=2, nano=599000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=576000000), high=Quotation(units=2, nano=598000000), low=Quotation(units=2, nano=576000000), close=Quotation(units=2, nano=598000000), volume=11, time=datetime.datetime(2023, 9, 2, 13, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=599000000), high=Quotation(units=2, nano=599000000), low=Quotation(units=2, nano=599000000), close=Quotation(units=2, nano=599000000), volume=27, time=datetime.datetime(2023, 9, 2, 13, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=600000000), high=Quotation(units=2, nano=600000000), low=Quotation(units=2, nano=600000000), close=Quotation(units=2, nano=600000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=578000000), high=Quotation(units=2, nano=578000000), low=Quotation(units=2, nano=578000000), close=Quotation(units=2, nano=578000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=600000000), high=Quotation(units=2, nano=600000000), low=Quotation(units=2, nano=600000000), close=Quotation(units=2, nano=600000000), volume=8, time=datetime.datetime(2023, 9, 2, 14, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=579000000), high=Quotation(units=2, nano=579000000), low=Quotation(units=2, nano=579000000), close=Quotation(units=2, nano=579000000), volume=3, time=datetime.datetime(2023, 9, 2, 14, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=600000000), high=Quotation(units=2, nano=600000000), low=Quotation(units=2, nano=600000000), close=Quotation(units=2, nano=600000000), volume=2, time=datetime.datetime(2023, 9, 2, 14, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=2, nano=600000000), high=Quotation(units=2, nano=600000000), low=Quotation(units=2, nano=600000000), close=Quotation(units=2, nano=600000000), volume=1, time=datetime.datetime(2023, 9, 2, 14, 7, tzinfo=datetime.timezone.utc), is_complete=True)
