HistoricCandle(open=Quotation(units=18, nano=545000000), high=Quotation(units=18, nano=694000000), low=Quotation(units=18, nano=545000000), close=Quotation(units=18, nano=694000000), volume=9, time=datetime.datetime(2023, 9, 2, 11, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=597000000), high=Quotation(units=18, nano=597000000), low=Quotation(units=18, nano=597000000), close=Quotation(units=18, nano=597000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=448000000), high=Quotation(units=18, nano=448000000), low=Quotation(units=18, nano=448000000), close=Quotation(units=18, nano=448000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=597000000), high=Quotation(units=18, nano=597000000), low=Quotation(units=18, nano=447000000), close=Quotation(units=18, nano=447000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=596000000), high=Quotation(units=18, nano=596000000), low=Quotation(units=18, nano=596000000), close=Quotation(units=18, nano=596000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=596000000), high=Quotation(units=18, nano=599000000), low=Quotation(units=18, nano=596000000), close=Quotation(units=18, nano=599000000), volume=15, time=datetime.datetime(2023, 9, 2, 13, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=601000000), high=Quotation(units=18, nano=601000000), low=Quotation(units=18, nano=452000000), close=Quotation(units=18, nano=601000000), volume=3, time=datetime.datetime(2023, 9, 2, 13, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=602000000), high=Quotation(units=18, nano=603000000), low=Quotation(units=18, nano=602000000), close=Quotation(units=18, nano=603000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=604000000), high=Quotation(units=18, nano=605000000), low=Quotation(units=18, nano=604000000), close=Quotation(units=18, nano=605000000), volume=4, time=datetime.datetime(2023, 9, 2, 13, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=455000000), high=Quotation(units=18, nano=455000000), low=Quotation(units=18, nano=455000000), close=Quotation(units=18, nano=455000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=605000000), high=Quotation(units=18, nano=607000000), low=Quotation(units=18, nano=605000000), close=Quotation(units=18, nano=607000000), volume=9, time=datetime.datetime(2023, 9, 2, 13, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=608000000), high=Quotation(units=18, nano=608000000), low=Quotation(units=18, nano=608000000), close=Quotation(units=18, nano=608000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=608000000), high=Quotation(units=18, nano=608000000), low=Quotation(units=18, nano=459000000), close=Quotation(units=18, nano=459000000), volume=3, time=datetime.datetime(2023, 9, 2, 13, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=609000000), high=Quotation(units=18, nano=609000000), low=Quotation(units=18, nano=609000000), close=Quotation(units=18, nano=609000000), volume=4, time=datetime.datetime(2023, 9, 2, 13, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=456000000), high=Quotation(units=18, nano=456000000), low=Quotation(units=18, nano=456000000), close=Quotation(units=18, nano=456000000), volume=20, time=datetime.datetime(2023, 9, 2, 13, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=452000000), high=Quotation(units=18, nano=452000000), low=Quotation(units=18, nano=452000000), close=Quotation(units=18, nano=452000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=451000000), high=Quotation(units=18, nano=608000000), low=Quotation(units=18, nano=451000000), close=Quotation(units=18, nano=608000000), volume=31, time=datetime.datetime(2023, 9, 2, 13, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=622000000), high=Quotation(units=18, nano=622000000), low=Quotation(units=18, nano=485000000), close=Quotation(units=18, nano=485000000), volume=74, time=datetime.datetime(2023, 9, 2, 13, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=634000000), high=Quotation(units=18, nano=634000000), low=Quotation(units=18, nano=634000000), close=Quotation(units=18, nano=634000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=636000000), high=Quotation(units=18, nano=637000000), low=Quotation(units=18, nano=487000000), close=Quotation(units=18, nano=487000000), volume=8, time=datetime.datetime(2023, 9, 2, 13, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=487000000), high=Quotation(units=18, nano=487000000), low=Quotation(units=18, nano=487000000), close=Quotation(units=18, nano=487000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=637000000), high=Quotation(units=18, nano=637000000), low=Quotation(units=18, nano=637000000), close=Quotation(units=18, nano=637000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=484000000), high=Quotation(units=18, nano=632000000), low=Quotation(units=18, nano=484000000), close=Quotation(units=18, nano=632000000), volume=23, time=datetime.datetime(2023, 9, 2, 13, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=634000000), high=Quotation(units=18, nano=634000000), low=Quotation(units=18, nano=634000000), close=Quotation(units=18, nano=634000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=481000000), high=Quotation(units=18, nano=481000000), low=Quotation(units=18, nano=481000000), close=Quotation(units=18, nano=481000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=631000000), high=Quotation(units=18, nano=632000000), low=Quotation(units=18, nano=482000000), close=Quotation(units=18, nano=632000000), volume=8, time=datetime.datetime(2023, 9, 2, 13, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=634000000), high=Quotation(units=18, nano=634000000), low=Quotation(units=18, nano=634000000), close=Quotation(units=18, nano=634000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=485000000), high=Quotation(units=18, nano=485000000), low=Quotation(units=18, nano=485000000), close=Quotation(units=18, nano=485000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=483000000), high=Quotation(units=18, nano=483000000), low=Quotation(units=18, nano=480000000), close=Quotation(units=18, nano=480000000), volume=12, time=datetime.datetime(2023, 9, 2, 13, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=630000000), high=Quotation(units=18, nano=630000000), low=Quotation(units=18, nano=630000000), close=Quotation(units=18, nano=630000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=480000000), high=Quotation(units=18, nano=480000000), low=Quotation(units=18, nano=480000000), close=Quotation(units=18, nano=480000000), volume=1, time=datetime.datetime(2023, 9, 2, 14, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=632000000), high=Quotation(units=18, nano=632000000), low=Quotation(units=18, nano=632000000), close=Quotation(units=18, nano=632000000), volume=10, time=datetime.datetime(2023, 9, 2, 14, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=634000000), high=Quotation(units=18, nano=634000000), low=Quotation(units=18, nano=634000000), close=Quotation(units=18, nano=634000000), volume=1, time=datetime.datetime(2023, 9, 2, 14, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=634000000), high=Quotation(units=18, nano=635000000), low=Quotation(units=18, nano=634000000), close=Quotation(units=18, nano=635000000), volume=3, time=datetime.datetime(2023, 9, 2, 14, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=635000000), high=Quotation(units=18, nano=636000000), low=Quotation(units=18, nano=635000000), close=Quotation(units=18, nano=636000000), volume=2, time=datetime.datetime(2023, 9, 2, 14, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=636000000), high=Quotation(units=18, nano=636000000), low=Quotation(units=18, nano=486000000), close=Quotation(units=18, nano=486000000), volume=3, time=datetime.datetime(2023, 9, 2, 14, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=636000000), high=Quotation(units=18, nano=636000000), low=Quotation(units=18, nano=636000000), close=Quotation(units=18, nano=636000000), volume=1, time=datetime.datetime(2023, 9, 2, 14, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=638000000), high=Quotation(units=18, nano=638000000), low=Quotation(units=18, nano=490000000), close=Quotation(units=18, nano=490000000), volume=12, time=datetime.datetime(2023, 9, 2, 14, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=488000000), high=Quotation(units=18, nano=488000000), low=Quotation(units=18, nano=488000000), close=Quotation(units=18, nano=488000000), volume=10, time=datetime.datetime(2023, 9, 2, 14, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=18, nano=483000000), high=Quotation(units=18, nano=483000000), low=Quotation(units=18, nano=483000000), close=Quotation(units=18, nano=483000000), volume=15, time=datetime.datetime(2023, 9, 2, 14, 16, tzinfo=datetime.timezone.utc), is_complete=True)
