HistoricCandle(open=Quotation(units=16756, nano=0), high=Quotation(units=16756, nano=0), low=Quotation(units=16756, nano=0), close=Quotation(units=16756, nano=0), volume=4, time=datetime.datetime(2023, 9, 2, 11, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17062, nano=0), volume=221, time=datetime.datetime(2023, 9, 4, 9, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17060, nano=0), high=Quotation(units=17060, nano=0), low=Quotation(units=17050, nano=0), close=Quotation(units=17050, nano=0), volume=144, time=datetime.datetime(2023, 9, 4, 9, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17050, nano=0), high=Quotation(units=17064, nano=0), low=Quotation(units=17050, nano=0), close=Quotation(units=17054, nano=0), volume=689, time=datetime.datetime(2023, 9, 4, 9, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17050, nano=0), high=Quotation(units=17054, nano=0), low=Quotation(units=17046, nano=0), close=Quotation(units=17054, nano=0), volume=351, time=datetime.datetime(2023, 9, 4, 9, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17050, nano=0), high=Quotation(units=17054, nano=0), low=Quotation(units=17042, nano=0), close=Quotation(units=17050, nano=0), volume=275, time=datetime.datetime(2023, 9, 4, 9, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17048, nano=0), high=Quotation(units=17052, nano=0), low=Quotation(units=17046, nano=0), close=Quotation(units=17050, nano=0), volume=47, time=datetime.datetime(2023, 9, 4, 9, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17050, nano=0), high=Quotation(units=17060, nano=0), low=Quotation(units=17048, nano=0), close=Quotation(units=17060, nano=0), volume=380, time=datetime.datetime(2023, 9, 4, 9, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17060, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17058, nano=0), volume=266, time=datetime.datetime(2023, 9, 4, 9, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17050, nano=0), close=Quotation(units=17050, nano=0), volume=77, time=datetime.datetime(2023, 9, 4, 9, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17050, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17050, nano=0), close=Quotation(units=17056, nano=0), volume=119, time=datetime.datetime(2023, 9, 4, 9, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17058, nano=0), volume=55, time=datetime.datetime(2023, 9, 4, 9, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17056, nano=0), low=Quotation(units=17048, nano=0), close=Quotation(units=17048, nano=0), volume=41, time=datetime.datetime(2023, 9, 4, 9, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17048, nano=0), high=Quotation(units=17056, nano=0), low=Quotation(units=17048, nano=0), close=Quotation(units=17054, nano=0), volume=182, time=datetime.datetime(2023, 9, 4, 9, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17056, nano=0), volume=177, time=datetime.datetime(2023, 9, 4, 9, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17056, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17056, nano=0), volume=108, time=datetime.datetime(2023, 9, 4, 9, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17054, nano=0), volume=67, time=datetime.datetime(2023, 9, 4, 9, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17054, nano=0), volume=550, time=datetime.datetime(2023, 9, 4, 9, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17058, nano=0), volume=330, time=datetime.datetime(2023, 9, 4, 9, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17056, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17056, nano=0), volume=139, time=datetime.datetime(2023, 9, 4, 9, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17058, nano=0), volume=72, time=datetime.datetime(2023, 9, 4, 9, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17056, nano=0), volume=225, time=datetime.datetime(2023, 9, 4, 9, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17056, nano=0), volume=131, time=datetime.datetime(2023, 9, 4, 9, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17058, nano=0), volume=150, time=datetime.datetime(2023, 9, 4, 9, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17058, nano=0), high=Quotation(units=17060, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17060, nano=0), volume=294, time=datetime.datetime(2023, 9, 4, 9, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17060, nano=0), high=Quotation(units=17062, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17058, nano=0), volume=432, time=datetime.datetime(2023, 9, 4, 9, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17060, nano=0), high=Quotation(units=17060, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17060, nano=0), volume=347, time=datetime.datetime(2023, 9, 4, 9, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17054, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17056, nano=0), volume=148, time=datetime.datetime(2023, 9, 4, 9, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17058, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17058, nano=0), volume=232, time=datetime.datetime(2023, 9, 4, 9, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17056, nano=0), high=Quotation(units=17068, nano=0), low=Quotation(units=17056, nano=0), close=Quotation(units=17066, nano=0), volume=834, time=datetime.datetime(2023, 9, 4, 9, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17062, nano=0), high=Quotation(units=17068, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17066, nano=0), volume=191, time=datetime.datetime(2023, 9, 4, 9, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17068, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17068, nano=0), volume=162, time=datetime.datetime(2023, 9, 4, 9, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17070, nano=0), volume=409, time=datetime.datetime(2023, 9, 4, 9, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17074, nano=0), volume=210, time=datetime.datetime(2023, 9, 4, 9, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17072, nano=0), volume=462, time=datetime.datetime(2023, 9, 4, 9, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17070, nano=0), volume=160, time=datetime.datetime(2023, 9, 4, 9, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17078, nano=0), low=Quotation(units=17066, nano=0), close=Quotation(units=17072, nano=0), volume=824, time=datetime.datetime(2023, 9, 4, 9, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17078, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17078, nano=0), volume=291, time=datetime.datetime(2023, 9, 4, 9, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17074, nano=0), high=Quotation(units=17082, nano=0), low=Quotation(units=17074, nano=0), close=Quotation(units=17074, nano=0), volume=720, time=datetime.datetime(2023, 9, 4, 9, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17078, nano=0), high=Quotation(units=17090, nano=0), low=Quotation(units=17074, nano=0), close=Quotation(units=17086, nano=0), volume=1148, time=datetime.datetime(2023, 9, 4, 9, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17082, nano=0), high=Quotation(units=17088, nano=0), low=Quotation(units=17080, nano=0), close=Quotation(units=17088, nano=0), volume=120, time=datetime.datetime(2023, 9, 4, 9, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17084, nano=0), high=Quotation(units=17098, nano=0), low=Quotation(units=17082, nano=0), close=Quotation(units=17096, nano=0), volume=1039, time=datetime.datetime(2023, 9, 4, 9, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17096, nano=0), high=Quotation(units=17100, nano=0), low=Quotation(units=17082, nano=0), close=Quotation(units=17092, nano=0), volume=1215, time=datetime.datetime(2023, 9, 4, 9, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17094, nano=0), high=Quotation(units=17124, nano=0), low=Quotation(units=17094, nano=0), close=Quotation(units=17116, nano=0), volume=3453, time=datetime.datetime(2023, 9, 4, 9, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17116, nano=0), high=Quotation(units=17120, nano=0), low=Quotation(units=17110, nano=0), close=Quotation(units=17118, nano=0), volume=397, time=datetime.datetime(2023, 9, 4, 9, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17112, nano=0), high=Quotation(units=17140, nano=0), low=Quotation(units=17112, nano=0), close=Quotation(units=17134, nano=0), volume=1544, time=datetime.datetime(2023, 9, 4, 9, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17136, nano=0), high=Quotation(units=17142, nano=0), low=Quotation(units=17122, nano=0), close=Quotation(units=17128, nano=0), volume=836, time=datetime.datetime(2023, 9, 4, 9, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17128, nano=0), high=Quotation(units=17130, nano=0), low=Quotation(units=17124, nano=0), close=Quotation(units=17126, nano=0), volume=296, time=datetime.datetime(2023, 9, 4, 9, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17126, nano=0), high=Quotation(units=17130, nano=0), low=Quotation(units=17126, nano=0), close=Quotation(units=17130, nano=0), volume=647, time=datetime.datetime(2023, 9, 4, 9, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17128, nano=0), high=Quotation(units=17140, nano=0), low=Quotation(units=17128, nano=0), close=Quotation(units=17138, nano=0), volume=564, time=datetime.datetime(2023, 9, 4, 9, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17140, nano=0), high=Quotation(units=17144, nano=0), low=Quotation(units=17124, nano=0), close=Quotation(units=17138, nano=0), volume=1170, time=datetime.datetime(2023, 9, 4, 10, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17136, nano=0), high=Quotation(units=17140, nano=0), low=Quotation(units=17132, nano=0), close=Quotation(units=17136, nano=0), volume=63, time=datetime.datetime(2023, 9, 4, 10, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17136, nano=0), high=Quotation(units=17136, nano=0), low=Quotation(units=17114, nano=0), close=Quotation(units=17124, nano=0), volume=627, time=datetime.datetime(2023, 9, 4, 10, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17124, nano=0), high=Quotation(units=17168, nano=0), low=Quotation(units=17122, nano=0), close=Quotation(units=17168, nano=0), volume=2274, time=datetime.datetime(2023, 9, 4, 10, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17168, nano=0), high=Quotation(units=17168, nano=0), low=Quotation(units=17098, nano=0), close=Quotation(units=17106, nano=0), volume=2094, time=datetime.datetime(2023, 9, 4, 10, 4, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17104, nano=0), high=Quotation(units=17112, nano=0), low=Quotation(units=17072, nano=0), close=Quotation(units=17084, nano=0), volume=713, time=datetime.datetime(2023, 9, 4, 10, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17082, nano=0), high=Quotation(units=17112, nano=0), low=Quotation(units=17082, nano=0), close=Quotation(units=17104, nano=0), volume=282, time=datetime.datetime(2023, 9, 4, 10, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17102, nano=0), high=Quotation(units=17120, nano=0), low=Quotation(units=17098, nano=0), close=Quotation(units=17102, nano=0), volume=445, time=datetime.datetime(2023, 9, 4, 10, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17100, nano=0), high=Quotation(units=17100, nano=0), low=Quotation(units=17076, nano=0), close=Quotation(units=17084, nano=0), volume=305, time=datetime.datetime(2023, 9, 4, 10, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17082, nano=0), high=Quotation(units=17098, nano=0), low=Quotation(units=17080, nano=0), close=Quotation(units=17080, nano=0), volume=331, time=datetime.datetime(2023, 9, 4, 10, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17080, nano=0), high=Quotation(units=17088, nano=0), low=Quotation(units=17078, nano=0), close=Quotation(units=17082, nano=0), volume=174, time=datetime.datetime(2023, 9, 4, 10, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17082, nano=0), high=Quotation(units=17082, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17070, nano=0), volume=508, time=datetime.datetime(2023, 9, 4, 10, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17058, nano=0), close=Quotation(units=17072, nano=0), volume=533, time=datetime.datetime(2023, 9, 4, 10, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17076, nano=0), high=Quotation(units=17082, nano=0), low=Quotation(units=17076, nano=0), close=Quotation(units=17076, nano=0), volume=94, time=datetime.datetime(2023, 9, 4, 10, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17080, nano=0), high=Quotation(units=17082, nano=0), low=Quotation(units=17072, nano=0), close=Quotation(units=17080, nano=0), volume=140, time=datetime.datetime(2023, 9, 4, 10, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17078, nano=0), high=Quotation(units=17080, nano=0), low=Quotation(units=17074, nano=0), close=Quotation(units=17080, nano=0), volume=150, time=datetime.datetime(2023, 9, 4, 10, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17074, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17060, nano=0), volume=387, time=datetime.datetime(2023, 9, 4, 10, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17062, nano=0), high=Quotation(units=17072, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17064, nano=0), volume=98, time=datetime.datetime(2023, 9, 4, 10, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17072, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17066, nano=0), volume=152, time=datetime.datetime(2023, 9, 4, 10, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17062, nano=0), volume=12, time=datetime.datetime(2023, 9, 4, 10, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17074, nano=0), volume=67, time=datetime.datetime(2023, 9, 4, 10, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17078, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17074, nano=0), volume=54, time=datetime.datetime(2023, 9, 4, 10, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17072, nano=0), close=Quotation(units=17072, nano=0), volume=16, time=datetime.datetime(2023, 9, 4, 10, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17076, nano=0), high=Quotation(units=17080, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17076, nano=0), volume=130, time=datetime.datetime(2023, 9, 4, 10, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17076, nano=0), high=Quotation(units=17080, nano=0), low=Quotation(units=17076, nano=0), close=Quotation(units=17080, nano=0), volume=127, time=datetime.datetime(2023, 9, 4, 10, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17076, nano=0), high=Quotation(units=17084, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17084, nano=0), volume=183, time=datetime.datetime(2023, 9, 4, 10, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17080, nano=0), high=Quotation(units=17080, nano=0), low=Quotation(units=17076, nano=0), close=Quotation(units=17078, nano=0), volume=69, time=datetime.datetime(2023, 9, 4, 10, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17078, nano=0), high=Quotation(units=17078, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17070, nano=0), volume=78, time=datetime.datetime(2023, 9, 4, 10, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17074, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17068, nano=0), volume=97, time=datetime.datetime(2023, 9, 4, 10, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17064, nano=0), volume=120, time=datetime.datetime(2023, 9, 4, 10, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17068, nano=0), volume=23, time=datetime.datetime(2023, 9, 4, 10, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17072, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17072, nano=0), volume=75, time=datetime.datetime(2023, 9, 4, 10, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17072, nano=0), volume=138, time=datetime.datetime(2023, 9, 4, 10, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17076, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17072, nano=0), close=Quotation(units=17072, nano=0), volume=238, time=datetime.datetime(2023, 9, 4, 10, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17076, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17074, nano=0), volume=63, time=datetime.datetime(2023, 9, 4, 10, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17064, nano=0), close=Quotation(units=17064, nano=0), volume=174, time=datetime.datetime(2023, 9, 4, 10, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17060, nano=0), volume=332, time=datetime.datetime(2023, 9, 4, 10, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17064, nano=0), low=Quotation(units=17058, nano=0), close=Quotation(units=17058, nano=0), volume=153, time=datetime.datetime(2023, 9, 4, 10, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17060, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17058, nano=0), close=Quotation(units=17066, nano=0), volume=71, time=datetime.datetime(2023, 9, 4, 10, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17066, nano=0), volume=25, time=datetime.datetime(2023, 9, 4, 10, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17070, nano=0), volume=938, time=datetime.datetime(2023, 9, 4, 10, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17068, nano=0), volume=47, time=datetime.datetime(2023, 9, 4, 10, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17068, nano=0), volume=162, time=datetime.datetime(2023, 9, 4, 10, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17062, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17054, nano=0), close=Quotation(units=17064, nano=0), volume=231, time=datetime.datetime(2023, 9, 4, 10, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17058, nano=0), close=Quotation(units=17064, nano=0), volume=42, time=datetime.datetime(2023, 9, 4, 10, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17070, nano=0), volume=44, time=datetime.datetime(2023, 9, 4, 10, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17070, nano=0), volume=22, time=datetime.datetime(2023, 9, 4, 10, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17064, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17070, nano=0), volume=37, time=datetime.datetime(2023, 9, 4, 10, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17072, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17072, nano=0), volume=40, time=datetime.datetime(2023, 9, 4, 10, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17068, nano=0), high=Quotation(units=17072, nano=0), low=Quotation(units=17068, nano=0), close=Quotation(units=17072, nano=0), volume=26, time=datetime.datetime(2023, 9, 4, 10, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17072, nano=0), volume=50, time=datetime.datetime(2023, 9, 4, 10, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17072, nano=0), high=Quotation(units=17074, nano=0), low=Quotation(units=17070, nano=0), close=Quotation(units=17070, nano=0), volume=59, time=datetime.datetime(2023, 9, 4, 10, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17070, nano=0), high=Quotation(units=17070, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17062, nano=0), volume=57, time=datetime.datetime(2023, 9, 4, 10, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17060, nano=0), high=Quotation(units=17064, nano=0), low=Quotation(units=17058, nano=0), close=Quotation(units=17062, nano=0), volume=27, time=datetime.datetime(2023, 9, 4, 10, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17062, nano=0), high=Quotation(units=17062, nano=0), low=Quotation(units=17060, nano=0), close=Quotation(units=17062, nano=0), volume=25, time=datetime.datetime(2023, 9, 4, 10, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=17066, nano=0), high=Quotation(units=17066, nano=0), low=Quotation(units=17062, nano=0), close=Quotation(units=17062, nano=0), volume=9, time=datetime.datetime(2023, 9, 4, 10, 55, tzinfo=datetime.timezone.utc), is_complete=True)
