HistoricCandle(open=Quotation(units=19426, nano=0), high=Quotation(units=19486, nano=0), low=Quotation(units=19426, nano=0), close=Quotation(units=19486, nano=0), volume=11, time=datetime.datetime(2023, 9, 4, 7, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19326, nano=0), high=Quotation(units=19326, nano=0), low=Quotation(units=19326, nano=0), close=Quotation(units=19326, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 10, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19320, nano=0), high=Quotation(units=19322, nano=0), low=Quotation(units=19320, nano=0), close=Quotation(units=19322, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 10, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19344, nano=0), high=Quotation(units=19344, nano=0), low=Quotation(units=19344, nano=0), close=Quotation(units=19344, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 10, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19328, nano=0), high=Quotation(units=19328, nano=0), low=Quotation(units=19288, nano=0), close=Quotation(units=19288, nano=0), volume=34, time=datetime.datetime(2023, 9, 5, 10, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19286, nano=0), high=Quotation(units=19286, nano=0), low=Quotation(units=19274, nano=0), close=Quotation(units=19274, nano=0), volume=6, time=datetime.datetime(2023, 9, 5, 10, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19282, nano=0), high=Quotation(units=19282, nano=0), low=Quotation(units=19282, nano=0), close=Quotation(units=19282, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 10, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19282, nano=0), high=Quotation(units=19282, nano=0), low=Quotation(units=19282, nano=0), close=Quotation(units=19282, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 10, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19282, nano=0), high=Quotation(units=19282, nano=0), low=Quotation(units=19252, nano=0), close=Quotation(units=19282, nano=0), volume=9, time=datetime.datetime(2023, 9, 5, 10, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19334, nano=0), high=Quotation(units=19344, nano=0), low=Quotation(units=19334, nano=0), close=Quotation(units=19344, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 10, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19340, nano=0), high=Quotation(units=19340, nano=0), low=Quotation(units=19340, nano=0), close=Quotation(units=19340, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 10, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19284, nano=0), high=Quotation(units=19284, nano=0), low=Quotation(units=19276, nano=0), close=Quotation(units=19276, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19282, nano=0), high=Quotation(units=19282, nano=0), low=Quotation(units=19280, nano=0), close=Quotation(units=19280, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 11, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19284, nano=0), high=Quotation(units=19284, nano=0), low=Quotation(units=19276, nano=0), close=Quotation(units=19276, nano=0), volume=115, time=datetime.datetime(2023, 9, 5, 11, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19278, nano=0), high=Quotation(units=19278, nano=0), low=Quotation(units=19276, nano=0), close=Quotation(units=19276, nano=0), volume=11, time=datetime.datetime(2023, 9, 5, 11, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19272, nano=0), high=Quotation(units=19298, nano=0), low=Quotation(units=19250, nano=0), close=Quotation(units=19298, nano=0), volume=25, time=datetime.datetime(2023, 9, 5, 11, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19258, nano=0), high=Quotation(units=19296, nano=0), low=Quotation(units=19254, nano=0), close=Quotation(units=19296, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 11, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19288, nano=0), high=Quotation(units=19288, nano=0), low=Quotation(units=19288, nano=0), close=Quotation(units=19288, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 11, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19302, nano=0), high=Quotation(units=19302, nano=0), low=Quotation(units=19302, nano=0), close=Quotation(units=19302, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 11, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19322, nano=0), high=Quotation(units=19322, nano=0), low=Quotation(units=19266, nano=0), close=Quotation(units=19266, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 11, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19254, nano=0), high=Quotation(units=19254, nano=0), low=Quotation(units=19252, nano=0), close=Quotation(units=19252, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 11, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19252, nano=0), high=Quotation(units=19268, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=29, time=datetime.datetime(2023, 9, 5, 11, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19266, nano=0), high=Quotation(units=19272, nano=0), low=Quotation(units=19266, nano=0), close=Quotation(units=19272, nano=0), volume=10, time=datetime.datetime(2023, 9, 5, 11, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19272, nano=0), high=Quotation(units=19280, nano=0), low=Quotation(units=19272, nano=0), close=Quotation(units=19280, nano=0), volume=18, time=datetime.datetime(2023, 9, 5, 11, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19280, nano=0), high=Quotation(units=19280, nano=0), low=Quotation(units=19280, nano=0), close=Quotation(units=19280, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 11, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19280, nano=0), high=Quotation(units=19284, nano=0), low=Quotation(units=19280, nano=0), close=Quotation(units=19284, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19326, nano=0), high=Quotation(units=19326, nano=0), low=Quotation(units=19326, nano=0), close=Quotation(units=19326, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 11, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19326, nano=0), high=Quotation(units=19326, nano=0), low=Quotation(units=19292, nano=0), close=Quotation(units=19292, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 11, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19288, nano=0), high=Quotation(units=19288, nano=0), low=Quotation(units=19272, nano=0), close=Quotation(units=19272, nano=0), volume=18, time=datetime.datetime(2023, 9, 5, 11, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19256, nano=0), high=Quotation(units=19256, nano=0), low=Quotation(units=19240, nano=0), close=Quotation(units=19240, nano=0), volume=24, time=datetime.datetime(2023, 9, 5, 11, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19228, nano=0), high=Quotation(units=19240, nano=0), low=Quotation(units=19202, nano=0), close=Quotation(units=19202, nano=0), volume=66, time=datetime.datetime(2023, 9, 5, 11, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19206, nano=0), high=Quotation(units=19230, nano=0), low=Quotation(units=19202, nano=0), close=Quotation(units=19202, nano=0), volume=12, time=datetime.datetime(2023, 9, 5, 11, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19230, nano=0), high=Quotation(units=19230, nano=0), low=Quotation(units=19206, nano=0), close=Quotation(units=19206, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19210, nano=0), high=Quotation(units=19262, nano=0), low=Quotation(units=19200, nano=0), close=Quotation(units=19262, nano=0), volume=16, time=datetime.datetime(2023, 9, 5, 11, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19256, nano=0), high=Quotation(units=19266, nano=0), low=Quotation(units=19206, nano=0), close=Quotation(units=19206, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 11, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19266, nano=0), high=Quotation(units=19266, nano=0), low=Quotation(units=19210, nano=0), close=Quotation(units=19256, nano=0), volume=4, time=datetime.datetime(2023, 9, 5, 11, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19254, nano=0), low=Quotation(units=19210, nano=0), close=Quotation(units=19216, nano=0), volume=9, time=datetime.datetime(2023, 9, 5, 11, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19214, nano=0), low=Quotation(units=19208, nano=0), close=Quotation(units=19208, nano=0), volume=6, time=datetime.datetime(2023, 9, 5, 11, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19208, nano=0), high=Quotation(units=19208, nano=0), low=Quotation(units=19208, nano=0), close=Quotation(units=19208, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 11, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19204, nano=0), high=Quotation(units=19204, nano=0), low=Quotation(units=19202, nano=0), close=Quotation(units=19202, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 11, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19208, nano=0), high=Quotation(units=19208, nano=0), low=Quotation(units=19202, nano=0), close=Quotation(units=19202, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 11, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19204, nano=0), high=Quotation(units=19244, nano=0), low=Quotation(units=19204, nano=0), close=Quotation(units=19244, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19206, nano=0), high=Quotation(units=19206, nano=0), low=Quotation(units=19206, nano=0), close=Quotation(units=19206, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 11, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19204, nano=0), high=Quotation(units=19204, nano=0), low=Quotation(units=19202, nano=0), close=Quotation(units=19202, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 11, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19216, nano=0), high=Quotation(units=19216, nano=0), low=Quotation(units=19216, nano=0), close=Quotation(units=19216, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 11, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19230, nano=0), high=Quotation(units=19254, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19254, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 11, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19226, nano=0), high=Quotation(units=19226, nano=0), low=Quotation(units=19226, nano=0), close=Quotation(units=19226, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 11, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19264, nano=0), high=Quotation(units=19264, nano=0), low=Quotation(units=19224, nano=0), close=Quotation(units=19224, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19226, nano=0), high=Quotation(units=19226, nano=0), low=Quotation(units=19226, nano=0), close=Quotation(units=19226, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19262, nano=0), high=Quotation(units=19266, nano=0), low=Quotation(units=19262, nano=0), close=Quotation(units=19266, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 12, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19228, nano=0), high=Quotation(units=19228, nano=0), low=Quotation(units=19228, nano=0), close=Quotation(units=19228, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 4, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19228, nano=0), high=Quotation(units=19228, nano=0), low=Quotation(units=19228, nano=0), close=Quotation(units=19228, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 12, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19228, nano=0), high=Quotation(units=19228, nano=0), low=Quotation(units=19228, nano=0), close=Quotation(units=19228, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19262, nano=0), high=Quotation(units=19288, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=22, time=datetime.datetime(2023, 9, 5, 12, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=42, time=datetime.datetime(2023, 9, 5, 12, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19240, nano=0), close=Quotation(units=19240, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 12, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19246, nano=0), high=Quotation(units=19246, nano=0), low=Quotation(units=19246, nano=0), close=Quotation(units=19246, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19244, nano=0), high=Quotation(units=19244, nano=0), low=Quotation(units=19244, nano=0), close=Quotation(units=19244, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19238, nano=0), high=Quotation(units=19238, nano=0), low=Quotation(units=19238, nano=0), close=Quotation(units=19238, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19232, nano=0), high=Quotation(units=19232, nano=0), low=Quotation(units=19224, nano=0), close=Quotation(units=19224, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 12, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19224, nano=0), high=Quotation(units=19224, nano=0), low=Quotation(units=19224, nano=0), close=Quotation(units=19224, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19224, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19224, nano=0), close=Quotation(units=19242, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 12, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19242, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19244, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19244, nano=0), volume=20, time=datetime.datetime(2023, 9, 5, 12, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19230, nano=0), high=Quotation(units=19230, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19230, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19232, nano=0), close=Quotation(units=19232, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19242, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19232, nano=0), high=Quotation(units=19232, nano=0), low=Quotation(units=19232, nano=0), close=Quotation(units=19232, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19242, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19240, nano=0), high=Quotation(units=19240, nano=0), low=Quotation(units=19228, nano=0), close=Quotation(units=19228, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 12, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19232, nano=0), high=Quotation(units=19232, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19230, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 12, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19238, nano=0), high=Quotation(units=19240, nano=0), low=Quotation(units=19238, nano=0), close=Quotation(units=19238, nano=0), volume=10, time=datetime.datetime(2023, 9, 5, 12, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19228, nano=0), high=Quotation(units=19228, nano=0), low=Quotation(units=19228, nano=0), close=Quotation(units=19228, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19238, nano=0), high=Quotation(units=19238, nano=0), low=Quotation(units=19238, nano=0), close=Quotation(units=19238, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19238, nano=0), high=Quotation(units=19238, nano=0), low=Quotation(units=19238, nano=0), close=Quotation(units=19238, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19230, nano=0), high=Quotation(units=19230, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19230, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19240, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19242, nano=0), volume=19, time=datetime.datetime(2023, 9, 5, 12, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19230, nano=0), high=Quotation(units=19230, nano=0), low=Quotation(units=19230, nano=0), close=Quotation(units=19230, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19240, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19240, nano=0), close=Quotation(units=19242, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19242, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 12, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19234, nano=0), high=Quotation(units=19234, nano=0), low=Quotation(units=19234, nano=0), close=Quotation(units=19234, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 12, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19242, nano=0), high=Quotation(units=19242, nano=0), low=Quotation(units=19242, nano=0), close=Quotation(units=19242, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 12, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19234, nano=0), high=Quotation(units=19234, nano=0), low=Quotation(units=19232, nano=0), close=Quotation(units=19232, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 13, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19234, nano=0), high=Quotation(units=19234, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=31, time=datetime.datetime(2023, 9, 5, 13, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19220, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19220, nano=0), close=Quotation(units=19220, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 13, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 13, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 13, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 13, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19220, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19218, nano=0), close=Quotation(units=19218, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 13, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19218, nano=0), high=Quotation(units=19218, nano=0), low=Quotation(units=19214, nano=0), close=Quotation(units=19214, nano=0), volume=3, time=datetime.datetime(2023, 9, 5, 13, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=12, time=datetime.datetime(2023, 9, 5, 13, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 13, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19214, nano=0), low=Quotation(units=19212, nano=0), close=Quotation(units=19212, nano=0), volume=10, time=datetime.datetime(2023, 9, 5, 13, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19220, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19220, nano=0), close=Quotation(units=19220, nano=0), volume=6, time=datetime.datetime(2023, 9, 5, 13, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19220, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19220, nano=0), close=Quotation(units=19220, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 13, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19216, nano=0), high=Quotation(units=19216, nano=0), low=Quotation(units=19214, nano=0), close=Quotation(units=19214, nano=0), volume=2, time=datetime.datetime(2023, 9, 5, 13, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19222, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19222, nano=0), close=Quotation(units=19222, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 13, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19214, nano=0), low=Quotation(units=19214, nano=0), close=Quotation(units=19214, nano=0), volume=5, time=datetime.datetime(2023, 9, 5, 13, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19222, nano=0), low=Quotation(units=19212, nano=0), close=Quotation(units=19212, nano=0), volume=8, time=datetime.datetime(2023, 9, 5, 13, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19212, nano=0), high=Quotation(units=19212, nano=0), low=Quotation(units=19210, nano=0), close=Quotation(units=19210, nano=0), volume=16, time=datetime.datetime(2023, 9, 5, 13, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19214, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19210, nano=0), close=Quotation(units=19220, nano=0), volume=7, time=datetime.datetime(2023, 9, 5, 13, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=19220, nano=0), high=Quotation(units=19220, nano=0), low=Quotation(units=19220, nano=0), close=Quotation(units=19220, nano=0), volume=1, time=datetime.datetime(2023, 9, 5, 13, 30, tzinfo=datetime.timezone.utc), is_complete=True)
