HistoricCandle(open=Quotation(units=6808, nano=0), high=Quotation(units=6808, nano=0), low=Quotation(units=6807, nano=500000000), close=Quotation(units=6807, nano=500000000), volume=6, time=datetime.datetime(2023, 9, 2, 11, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6804, nano=500000000), high=Quotation(units=6804, nano=500000000), low=Quotation(units=6804, nano=500000000), close=Quotation(units=6804, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6860, nano=0), high=Quotation(units=6860, nano=0), low=Quotation(units=6860, nano=0), close=Quotation(units=6860, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6804, nano=500000000), high=Quotation(units=6860, nano=500000000), low=Quotation(units=6804, nano=500000000), close=Quotation(units=6860, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6860, nano=500000000), high=Quotation(units=6860, nano=500000000), low=Quotation(units=6804, nano=500000000), close=Quotation(units=6804, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6804, nano=500000000), high=Quotation(units=6860, nano=0), low=Quotation(units=6804, nano=500000000), close=Quotation(units=6860, nano=0), volume=5, time=datetime.datetime(2023, 9, 2, 12, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6805, nano=0), high=Quotation(units=6861, nano=500000000), low=Quotation(units=6805, nano=0), close=Quotation(units=6806, nano=0), volume=8, time=datetime.datetime(2023, 9, 2, 12, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6860, nano=0), high=Quotation(units=6860, nano=500000000), low=Quotation(units=6860, nano=0), close=Quotation(units=6860, nano=500000000), volume=2, time=datetime.datetime(2023, 9, 2, 12, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6804, nano=500000000), high=Quotation(units=6860, nano=0), low=Quotation(units=6804, nano=500000000), close=Quotation(units=6860, nano=0), volume=7, time=datetime.datetime(2023, 9, 2, 12, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6803, nano=500000000), high=Quotation(units=6857, nano=500000000), low=Quotation(units=6803, nano=500000000), close=Quotation(units=6857, nano=500000000), volume=14, time=datetime.datetime(2023, 9, 2, 12, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6801, nano=0), high=Quotation(units=6855, nano=0), low=Quotation(units=6800, nano=0), close=Quotation(units=6800, nano=0), volume=16, time=datetime.datetime(2023, 9, 2, 12, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6855, nano=500000000), high=Quotation(units=6856, nano=0), low=Quotation(units=6800, nano=500000000), close=Quotation(units=6856, nano=0), volume=8, time=datetime.datetime(2023, 9, 2, 12, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6801, nano=500000000), high=Quotation(units=6801, nano=500000000), low=Quotation(units=6801, nano=0), close=Quotation(units=6801, nano=0), volume=2, time=datetime.datetime(2023, 9, 2, 12, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6856, nano=500000000), high=Quotation(units=6857, nano=0), low=Quotation(units=6797, nano=500000000), close=Quotation(units=6797, nano=500000000), volume=21, time=datetime.datetime(2023, 9, 2, 12, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6797, nano=0), high=Quotation(units=6852, nano=0), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=7, time=datetime.datetime(2023, 9, 2, 12, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=0), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6797, nano=0), close=Quotation(units=6797, nano=0), volume=4, time=datetime.datetime(2023, 9, 2, 12, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=500000000), high=Quotation(units=6853, nano=0), low=Quotation(units=6852, nano=500000000), close=Quotation(units=6853, nano=0), volume=5, time=datetime.datetime(2023, 9, 2, 12, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6798, nano=0), high=Quotation(units=6798, nano=0), low=Quotation(units=6798, nano=0), close=Quotation(units=6798, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6798, nano=0), high=Quotation(units=6798, nano=0), low=Quotation(units=6798, nano=0), close=Quotation(units=6798, nano=0), volume=2, time=datetime.datetime(2023, 9, 2, 12, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6797, nano=0), high=Quotation(units=6797, nano=0), low=Quotation(units=6797, nano=0), close=Quotation(units=6797, nano=0), volume=3, time=datetime.datetime(2023, 9, 2, 12, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6852, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6797, nano=0), high=Quotation(units=6797, nano=0), low=Quotation(units=6797, nano=0), close=Quotation(units=6797, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6796, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=500000000), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6797, nano=0), close=Quotation(units=6797, nano=0), volume=5, time=datetime.datetime(2023, 9, 2, 12, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=6, time=datetime.datetime(2023, 9, 2, 12, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=0), high=Quotation(units=6852, nano=0), low=Quotation(units=6852, nano=0), close=Quotation(units=6852, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6852, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6853, nano=0), high=Quotation(units=6853, nano=0), low=Quotation(units=6797, nano=500000000), close=Quotation(units=6797, nano=500000000), volume=8, time=datetime.datetime(2023, 9, 2, 12, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6796, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6851, nano=500000000), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6851, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 12, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=0), high=Quotation(units=6852, nano=500000000), low=Quotation(units=6852, nano=0), close=Quotation(units=6852, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=6, time=datetime.datetime(2023, 9, 2, 12, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6797, nano=0), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=6, time=datetime.datetime(2023, 9, 2, 12, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=0), high=Quotation(units=6852, nano=0), low=Quotation(units=6852, nano=0), close=Quotation(units=6852, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 12, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=0), high=Quotation(units=6852, nano=0), low=Quotation(units=6796, nano=0), close=Quotation(units=6852, nano=0), volume=7, time=datetime.datetime(2023, 9, 2, 12, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6852, nano=0), high=Quotation(units=6852, nano=0), low=Quotation(units=6796, nano=0), close=Quotation(units=6851, nano=0), volume=10, time=datetime.datetime(2023, 9, 2, 12, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6794, nano=500000000), high=Quotation(units=6851, nano=0), low=Quotation(units=6794, nano=0), close=Quotation(units=6797, nano=0), volume=28, time=datetime.datetime(2023, 9, 2, 12, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=500000000), high=Quotation(units=6796, nano=500000000), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=0), high=Quotation(units=6796, nano=0), low=Quotation(units=6796, nano=0), close=Quotation(units=6796, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 12, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6795, nano=500000000), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6795, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6795, nano=500000000), high=Quotation(units=6795, nano=500000000), low=Quotation(units=6794, nano=500000000), close=Quotation(units=6794, nano=500000000), volume=10, time=datetime.datetime(2023, 9, 2, 12, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6793, nano=500000000), high=Quotation(units=6849, nano=0), low=Quotation(units=6793, nano=500000000), close=Quotation(units=6793, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6793, nano=500000000), high=Quotation(units=6850, nano=0), low=Quotation(units=6793, nano=0), close=Quotation(units=6795, nano=0), volume=13, time=datetime.datetime(2023, 9, 2, 12, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6794, nano=500000000), high=Quotation(units=6794, nano=500000000), low=Quotation(units=6794, nano=500000000), close=Quotation(units=6794, nano=500000000), volume=4, time=datetime.datetime(2023, 9, 2, 12, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6849, nano=500000000), high=Quotation(units=6849, nano=500000000), low=Quotation(units=6793, nano=500000000), close=Quotation(units=6848, nano=0), volume=9, time=datetime.datetime(2023, 9, 2, 12, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6848, nano=500000000), high=Quotation(units=6849, nano=500000000), low=Quotation(units=6848, nano=500000000), close=Quotation(units=6849, nano=500000000), volume=9, time=datetime.datetime(2023, 9, 2, 12, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6795, nano=0), high=Quotation(units=6795, nano=0), low=Quotation(units=6794, nano=500000000), close=Quotation(units=6794, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 12, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6793, nano=0), high=Quotation(units=6845, nano=500000000), low=Quotation(units=6791, nano=500000000), close=Quotation(units=6845, nano=500000000), volume=16, time=datetime.datetime(2023, 9, 2, 12, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6786, nano=0), high=Quotation(units=6786, nano=0), low=Quotation(units=6781, nano=500000000), close=Quotation(units=6781, nano=500000000), volume=38, time=datetime.datetime(2023, 9, 2, 12, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6836, nano=500000000), high=Quotation(units=6837, nano=0), low=Quotation(units=6781, nano=500000000), close=Quotation(units=6837, nano=0), volume=5, time=datetime.datetime(2023, 9, 2, 12, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6777, nano=0), high=Quotation(units=6777, nano=0), low=Quotation(units=6772, nano=500000000), close=Quotation(units=6772, nano=500000000), volume=41, time=datetime.datetime(2023, 9, 2, 13, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6827, nano=0), high=Quotation(units=6827, nano=0), low=Quotation(units=6827, nano=0), close=Quotation(units=6827, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6772, nano=0), high=Quotation(units=6828, nano=500000000), low=Quotation(units=6771, nano=0), close=Quotation(units=6828, nano=500000000), volume=15, time=datetime.datetime(2023, 9, 2, 13, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6828, nano=500000000), high=Quotation(units=6829, nano=0), low=Quotation(units=6828, nano=500000000), close=Quotation(units=6829, nano=0), volume=2, time=datetime.datetime(2023, 9, 2, 13, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6829, nano=0), high=Quotation(units=6829, nano=0), low=Quotation(units=6829, nano=0), close=Quotation(units=6829, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6829, nano=500000000), high=Quotation(units=6829, nano=500000000), low=Quotation(units=6774, nano=0), close=Quotation(units=6774, nano=0), volume=3, time=datetime.datetime(2023, 9, 2, 13, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6829, nano=0), high=Quotation(units=6830, nano=0), low=Quotation(units=6829, nano=0), close=Quotation(units=6830, nano=0), volume=8, time=datetime.datetime(2023, 9, 2, 13, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6831, nano=0), high=Quotation(units=6831, nano=0), low=Quotation(units=6831, nano=0), close=Quotation(units=6831, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6776, nano=0), high=Quotation(units=6831, nano=0), low=Quotation(units=6775, nano=500000000), close=Quotation(units=6775, nano=500000000), volume=7, time=datetime.datetime(2023, 9, 2, 13, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6775, nano=500000000), high=Quotation(units=6775, nano=500000000), low=Quotation(units=6775, nano=500000000), close=Quotation(units=6775, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6831, nano=0), high=Quotation(units=6831, nano=0), low=Quotation(units=6775, nano=500000000), close=Quotation(units=6775, nano=500000000), volume=8, time=datetime.datetime(2023, 9, 2, 13, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6775, nano=0), high=Quotation(units=6775, nano=0), low=Quotation(units=6775, nano=0), close=Quotation(units=6775, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6830, nano=500000000), high=Quotation(units=6830, nano=500000000), low=Quotation(units=6830, nano=500000000), close=Quotation(units=6830, nano=500000000), volume=4, time=datetime.datetime(2023, 9, 2, 13, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6775, nano=500000000), high=Quotation(units=6832, nano=500000000), low=Quotation(units=6775, nano=500000000), close=Quotation(units=6832, nano=500000000), volume=15, time=datetime.datetime(2023, 9, 2, 13, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6779, nano=0), high=Quotation(units=6779, nano=0), low=Quotation(units=6779, nano=0), close=Quotation(units=6779, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6778, nano=500000000), high=Quotation(units=6778, nano=500000000), low=Quotation(units=6778, nano=500000000), close=Quotation(units=6778, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6834, nano=500000000), high=Quotation(units=6834, nano=500000000), low=Quotation(units=6834, nano=500000000), close=Quotation(units=6834, nano=500000000), volume=5, time=datetime.datetime(2023, 9, 2, 13, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6779, nano=500000000), high=Quotation(units=6779, nano=500000000), low=Quotation(units=6779, nano=0), close=Quotation(units=6779, nano=0), volume=5, time=datetime.datetime(2023, 9, 2, 13, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6834, nano=500000000), high=Quotation(units=6834, nano=500000000), low=Quotation(units=6834, nano=500000000), close=Quotation(units=6834, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6779, nano=0), high=Quotation(units=6834, nano=500000000), low=Quotation(units=6779, nano=0), close=Quotation(units=6834, nano=500000000), volume=3, time=datetime.datetime(2023, 9, 2, 13, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6835, nano=0), high=Quotation(units=6835, nano=0), low=Quotation(units=6835, nano=0), close=Quotation(units=6835, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6835, nano=0), high=Quotation(units=6836, nano=500000000), low=Quotation(units=6835, nano=0), close=Quotation(units=6836, nano=500000000), volume=7, time=datetime.datetime(2023, 9, 2, 13, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6837, nano=0), high=Quotation(units=6837, nano=0), low=Quotation(units=6837, nano=0), close=Quotation(units=6837, nano=0), volume=2, time=datetime.datetime(2023, 9, 2, 13, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6837, nano=500000000), high=Quotation(units=6838, nano=0), low=Quotation(units=6783, nano=0), close=Quotation(units=6783, nano=0), volume=6, time=datetime.datetime(2023, 9, 2, 13, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6838, nano=500000000), high=Quotation(units=6838, nano=500000000), low=Quotation(units=6783, nano=0), close=Quotation(units=6838, nano=0), volume=16, time=datetime.datetime(2023, 9, 2, 13, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6783, nano=500000000), high=Quotation(units=6783, nano=500000000), low=Quotation(units=6783, nano=500000000), close=Quotation(units=6783, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6838, nano=500000000), high=Quotation(units=6839, nano=0), low=Quotation(units=6838, nano=500000000), close=Quotation(units=6839, nano=0), volume=3, time=datetime.datetime(2023, 9, 2, 13, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6839, nano=0), high=Quotation(units=6840, nano=500000000), low=Quotation(units=6839, nano=0), close=Quotation(units=6840, nano=500000000), volume=12, time=datetime.datetime(2023, 9, 2, 13, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6786, nano=500000000), high=Quotation(units=6841, nano=500000000), low=Quotation(units=6786, nano=0), close=Quotation(units=6787, nano=0), volume=9, time=datetime.datetime(2023, 9, 2, 13, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6842, nano=0), high=Quotation(units=6846, nano=500000000), low=Quotation(units=6787, nano=0), close=Quotation(units=6791, nano=500000000), volume=49, time=datetime.datetime(2023, 9, 2, 13, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6847, nano=0), high=Quotation(units=6847, nano=0), low=Quotation(units=6791, nano=500000000), close=Quotation(units=6847, nano=0), volume=6, time=datetime.datetime(2023, 9, 2, 13, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6792, nano=0), high=Quotation(units=6792, nano=0), low=Quotation(units=6792, nano=0), close=Quotation(units=6792, nano=0), volume=1, time=datetime.datetime(2023, 9, 2, 13, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6847, nano=500000000), high=Quotation(units=6847, nano=500000000), low=Quotation(units=6847, nano=500000000), close=Quotation(units=6847, nano=500000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6792, nano=0), high=Quotation(units=6847, nano=500000000), low=Quotation(units=6792, nano=0), close=Quotation(units=6847, nano=500000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6792, nano=0), high=Quotation(units=6848, nano=500000000), low=Quotation(units=6792, nano=0), close=Quotation(units=6848, nano=500000000), volume=11, time=datetime.datetime(2023, 9, 2, 13, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6851, nano=0), high=Quotation(units=6851, nano=0), low=Quotation(units=6796, nano=500000000), close=Quotation(units=6796, nano=500000000), volume=11, time=datetime.datetime(2023, 9, 2, 13, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6796, nano=0), high=Quotation(units=6796, nano=0), low=Quotation(units=6796, nano=0), close=Quotation(units=6796, nano=0), volume=3, time=datetime.datetime(2023, 9, 2, 13, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6795, nano=500000000), high=Quotation(units=6795, nano=500000000), low=Quotation(units=6795, nano=500000000), close=Quotation(units=6795, nano=500000000), volume=1, time=datetime.datetime(2023, 9, 2, 13, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=6851, nano=500000000), high=Quotation(units=6851, nano=500000000), low=Quotation(units=6851, nano=500000000), close=Quotation(units=6851, nano=500000000), volume=2, time=datetime.datetime(2023, 9, 2, 13, 43, tzinfo=datetime.timezone.utc), is_complete=True)
